timestamp,city,temp,humidity,pressure,wind_speed,pm25,pm10,co,no2,so2,o3,aqi
2026-07-25 05:00:00+00:00,Islamabad,26.6,81,1005.2,1.76,21.7,22.9,663.0,26.5,7.0,63.0,86
2026-07-25 06:00:00+00:00,Islamabad,25.3,90,1005.2,1.57,25.2,26.3,500.0,20.9,7.7,75.0,86
2026-07-25 07:00:00+00:00,Islamabad,25.1,91,1005.2,1.32,27.6,28.8,435.0,17.7,8.1,83.0,87
2026-07-25 08:00:00+00:00,Islamabad,25.2,92,1005.0,0.63,25.8,27.1,416.0,15.7,8.5,89.0,88
2026-07-25 09:00:00+00:00,Islamabad,25.3,93,1004.9,0.62,20.2,21.4,441.0,14.4,8.7,95.0,89
2026-07-25 10:00:00+00:00,Islamabad,25.3,92,1004.4,0.0,17.9,18.7,459.0,10.8,8.6,105.0,90
2026-07-25 11:00:00+00:00,Islamabad,25.6,89,1003.7,0.54,16.9,17.5,522.0,7.8,8.5,115.0,90
2026-07-25 12:00:00+00:00,Islamabad,27.3,80,1003.0,1.23,30.3,31.2,782.0,33.2,5.3,60.0,91
2026-07-25 13:00:00+00:00,Islamabad,27.0,82,1003.0,0.81,29.6,30.5,1403.0,47.8,7.0,44.0,92
2026-07-25 14:00:00+00:00,Islamabad,26.1,87,1003.5,0.21,36.2,37.0,2222.0,67.8,9.3,21.0,93
2026-07-25 15:00:00+00:00,Islamabad,25.7,89,1004.0,1.0,54.5,55.4,2896.0,82.0,10.7,5.0,94
2026-07-25 16:00:00+00:00,Islamabad,25.6,88,1004.6,0.82,67.5,68.5,3384.0,86.3,10.3,0.0,94
2026-07-25 17:00:00+00:00,Islamabad,25.5,89,1005.1,0.45,56.7,57.6,3727.0,84.8,9.0,0.0,95
2026-07-25 18:00:00+00:00,Islamabad,26.6,82,1004.9,0.14,47.0,48.0,3713.0,78.2,7.6,4.0,95
2026-07-25 19:00:00+00:00,Islamabad,26.1,84,1005.0,0.05,43.7,44.8,3100.0,63.6,6.2,16.0,95
2026-07-25 20:00:00+00:00,Islamabad,25.9,86,1004.8,0.05,36.0,37.4,2129.0,43.8,4.7,34.0,94
2026-07-25 21:00:00+00:00,Islamabad,25.6,85,1004.4,0.29,28.6,30.0,1311.0,28.2,3.5,47.0,94
2026-07-25 22:00:00+00:00,Islamabad,25.3,85,1004.8,0.28,27.1,28.7,820.0,20.4,2.8,52.0,93
2026-07-25 23:00:00+00:00,Islamabad,24.9,86,1004.9,0.47,25.9,27.4,481.0,16.7,2.4,53.0,92
2026-07-26 00:00:00+00:00,Islamabad,25.3,89,1004.8,0.49,14.7,15.4,280.0,12.2,2.1,56.0,92
2026-07-26 01:00:00+00:00,Islamabad,25.4,90,1005.1,0.32,15.2,15.9,268.0,13.9,2.3,54.0,91
2026-07-26 02:00:00+00:00,Islamabad,25.6,87,1005.3,1.5,16.9,17.5,393.0,16.1,2.7,53.0,91
2026-07-26 03:00:00+00:00,Islamabad,26.4,83,1005.1,1.14,16.1,17.3,485.0,16.4,3.9,60.0,90
2026-07-26 04:00:00+00:00,Islamabad,28.1,73,1005.2,1.07,16.3,19.4,471.0,13.2,6.7,81.0,90
2026-07-26 05:00:00+00:00,Islamabad,28.2,72,1005.4,1.44,20.0,25.0,423.0,8.1,10.2,110.0,89
2026-07-26 06:00:00+00:00,Islamabad,29.0,63,1005.7,0.72,22.4,27.8,386.0,4.3,12.6,133.0,89
2026-07-26 07:00:00+00:00,Islamabad,29.8,61,1005.0,0.45,23.2,28.3,379.0,3.0,12.6,145.0,89
2026-07-26 08:00:00+00:00,Islamabad,30.3,61,1004.3,0.74,23.5,28.1,382.0,2.9,11.5,151.0,89
2026-07-26 09:00:00+00:00,Islamabad,30.4,64,1003.1,1.2,23.9,28.2,388.0,3.4,10.6,154.0,89
2026-07-26 10:00:00+00:00,Islamabad,31.7,61,1002.1,1.7,24.1,28.1,332.0,2.2,10.5,158.0,89
2026-07-26 11:00:00+00:00,Islamabad,31.8,60,1001.3,1.84,24.1,27.8,278.0,1.6,10.6,159.0,89
2026-07-26 12:00:00+00:00,Islamabad,31.6,59,1001.2,1.17,20.9,23.7,407.0,7.3,9.5,142.0,99
2026-07-26 13:00:00+00:00,Islamabad,30.4,70,1000.9,1.32,23.2,25.4,919.0,25.9,10.0,111.0,112
2026-07-26 14:00:00+00:00,Islamabad,28.8,79,1000.9,0.99,28.4,30.4,1615.0,51.7,10.7,69.0,112
2026-07-26 15:00:00+00:00,Islamabad,27.7,83,1001.2,0.83,37.8,39.9,2076.0,71.9,11.5,35.0,98
2026-07-26 16:00:00+00:00,Islamabad,27.1,86,1001.6,0.6,49.1,51.1,2104.0,81.8,12.6,20.0,87
2026-07-26 17:00:00+00:00,Islamabad,26.6,89,1002.1,0.75,54.9,56.9,1898.0,86.0,13.6,13.0,85
2026-07-26 18:00:00+00:00,Islamabad,27.0,88,1001.3,0.61,61.2,62.9,1638.0,86.3,13.7,9.0,85
2026-07-26 19:00:00+00:00,Islamabad,26.4,88,1001.3,0.75,65.0,66.4,1340.0,81.8,11.8,5.0,86
2026-07-26 20:00:00+00:00,Islamabad,25.9,89,1001.2,1.01,64.7,65.9,988.0,73.3,8.9,4.0,88
2026-07-26 21:00:00+00:00,Islamabad,25.4,90,1001.0,1.2,57.6,58.4,709.0,64.7,6.6,5.0,90
2026-07-26 22:00:00+00:00,Islamabad,25.1,90,1001.0,1.11,44.5,44.9,547.0,57.2,5.5,8.0,92
2026-07-26 23:00:00+00:00,Islamabad,25.0,90,1000.8,1.06,36.3,36.8,459.0,49.7,5.1,13.0,94
2026-07-27 00:00:00+00:00,Islamabad,25.3,87,1000.6,0.3,50.3,50.8,437.0,56.3,5.2,3.0,95
2026-07-27 01:00:00+00:00,Islamabad,25.5,86,1000.9,0.85,54.5,55.1,519.0,50.2,6.8,23.0,97
2026-07-27 02:00:00+00:00,Islamabad,26.9,81,1001.0,0.78,51.5,52.4,668.0,41.4,9.0,51.0,101
2026-07-27 03:00:00+00:00,Islamabad,28.3,76,1001.0,0.25,40.9,42.4,768.0,32.4,11.1,80.0,104
2026-07-27 04:00:00+00:00,Islamabad,29.7,71,1000.5,0.4,26.0,28.1,768.0,23.0,13.3,111.0,107
2026-07-27 05:00:00+00:00,Islamabad,30.8,65,1000.2,1.24,24.3,26.4,719.0,13.3,15.4,144.0,108
2026-07-27 06:00:00+00:00,Islamabad,31.8,60,1000.0,1.84,23.6,25.8,663.0,6.4,16.3,167.0,108
2026-07-27 07:00:00+00:00,Islamabad,32.2,59,999.6,1.77,22.7,24.7,598.0,3.8,14.9,175.0,108
2026-07-27 08:00:00+00:00,Islamabad,32.8,57,998.8,1.7,22.2,24.2,526.0,3.9,12.1,174.0,108
2026-07-27 09:00:00+00:00,Islamabad,32.9,57,998.0,1.88,21.5,23.5,492.0,4.8,10.2,172.0,108
2026-07-27 10:00:00+00:00,Islamabad,33.0,56,997.3,1.92,20.9,22.9,436.0,2.3,9.8,175.0,108
2026-07-27 11:00:00+00:00,Islamabad,32.8,56,996.5,1.3,20.5,22.5,419.0,0.7,10.1,177.0,121
2026-07-27 12:00:00+00:00,Islamabad,32.7,58,996.3,1.57,11.8,13.3,663.0,10.3,9.4,149.0,142
2026-07-27 13:00:00+00:00,Islamabad,31.7,66,996.2,1.38,16.5,17.9,1468.0,41.6,10.9,109.0,150
2026-07-27 14:00:00+00:00,Islamabad,30.2,74,996.6,0.95,27.9,29.3,2534.0,84.3,12.8,53.0,143
2026-07-27 15:00:00+00:00,Islamabad,29.3,73,997.1,1.23,37.8,39.3,3188.0,113.0,14.1,13.0,118
2026-07-27 16:00:00+00:00,Islamabad,28.4,73,997.7,1.16,40.6,42.1,3067.0,115.4,14.1,3.0,106
2026-07-27 17:00:00+00:00,Islamabad,27.4,77,998.1,1.66,41.8,43.3,2534.0,103.8,13.5,9.0,105
2026-07-27 18:00:00+00:00,Islamabad,28.2,74,997.6,1.17,45.3,46.8,2005.0,90.2,12.5,17.0,103
2026-07-27 19:00:00+00:00,Islamabad,27.6,74,997.9,1.06,46.6,48.0,1589.0,77.7,11.0,21.0,102
2026-07-27 20:00:00+00:00,Islamabad,27.2,75,998.3,1.19,44.9,46.1,1177.0,63.1,9.2,28.0,100
2026-07-27 21:00:00+00:00,Islamabad,27.1,76,998.6,1.06,40.9,42.1,862.0,49.0,7.8,37.0,98
2026-07-27 22:00:00+00:00,Islamabad,26.5,78,998.6,1.42,33.4,34.8,682.0,34.6,7.0,52.0,97
2026-07-27 23:00:00+00:00,Islamabad,26.3,80,998.6,1.27,22.5,24.0,599.0,20.6,6.6,70.0,96
2026-07-28 00:00:00+00:00,Islamabad,25.9,89,997.9,1.35,32.9,34.5,588.0,22.0,7.1,62.0,95
2026-07-28 01:00:00+00:00,Islamabad,26.0,89,998.5,1.5,32.7,34.6,690.0,21.7,8.0,71.0,94
2026-07-28 02:00:00+00:00,Islamabad,27.3,83,998.4,0.75,35.3,37.5,865.0,21.2,9.3,85.0,92
2026-07-28 03:00:00+00:00,Islamabad,28.8,73,998.7,0.4,33.5,37.1,964.0,19.5,11.0,102.0,91
2026-07-28 04:00:00+00:00,Islamabad,30.1,68,998.6,0.92,28.6,32.4,907.0,15.7,13.9,126.0,90
2026-07-28 05:00:00+00:00,Islamabad,31.3,64,998.9,1.86,28.1,31.8,775.0,10.9,17.2,155.0,90
2026-07-28 06:00:00+00:00,Islamabad,30.6,67,999.1,2.39,29.4,32.9,664.0,7.2,19.0,176.0,91
2026-07-28 07:00:00+00:00,Islamabad,30.1,73,999.4,0.71,28.7,31.9,600.0,5.5,18.0,186.0,91
2026-07-28 08:00:00+00:00,Islamabad,31.9,66,998.5,0.57,27.4,30.4,558.0,5.0,15.5,188.0,92
2026-07-28 09:00:00+00:00,Islamabad,32.5,67,997.7,1.39,27.6,30.9,558.0,5.1,13.4,187.0,98
2026-07-28 10:00:00+00:00,Islamabad,31.8,71,997.5,1.43,24.3,27.1,592.0,4.5,12.4,184.0,123
2026-07-28 11:00:00+00:00,Islamabad,31.7,72,996.9,1.14,23.7,26.7,667.0,4.7,11.9,177.0,144
2026-07-28 12:00:00+00:00,Islamabad,32.5,62,996.0,2.04,29.5,36.1,829.0,9.4,9.8,154.0,157
2026-07-28 13:00:00+00:00,Islamabad,31.4,68,996.1,1.85,32.2,38.5,1176.0,22.2,9.7,129.0,162
2026-07-28 14:00:00+00:00,Islamabad,30.0,71,996.6,1.49,42.5,47.7,1609.0,39.7,9.5,95.0,158
2026-07-28 15:00:00+00:00,Islamabad,29.3,74,997.8,1.46,43.3,47.7,1878.0,51.9,9.3,69.0,143
2026-07-28 16:00:00+00:00,Islamabad,28.7,80,998.7,0.47,42.6,45.9,1864.0,54.1,9.1,59.0,118
2026-07-28 17:00:00+00:00,Islamabad,28.3,80,999.5,1.1,43.5,46.7,1686.0,50.9,9.0,58.0,97
2026-07-28 18:00:00+00:00,Islamabad,26.6,87,999.7,4.42,45.3,48.4,1454.0,46.4,8.7,59.0,97
2026-07-28 19:00:00+00:00,Islamabad,25.3,91,999.9,1.27,45.3,48.4,1153.0,41.4,8.3,59.0,97
2026-07-28 20:00:00+00:00,Islamabad,24.6,92,1000.6,0.85,44.5,47.1,797.0,35.1,7.8,61.0,97
2026-07-28 21:00:00+00:00,Islamabad,23.7,92,1001.0,1.34,43.4,46.3,543.0,28.8,7.2,66.0,97
2026-07-28 22:00:00+00:00,Islamabad,23.3,94,1001.2,3.09,41.9,45.9,469.0,21.7,6.1,75.0,98
2026-07-28 23:00:00+00:00,Islamabad,23.3,93,1001.0,1.98,23.1,25.6,496.0,14.6,4.9,86.0,98
2026-07-29 00:00:00+00:00,Islamabad,24.1,96,1001.6,1.82,27.0,32.0,545.0,6.5,2.9,124.0,98
2026-07-29 01:00:00+00:00,Islamabad,24.2,95,1001.6,1.18,25.7,29.8,614.0,10.7,3.2,115.0,98
2026-07-29 02:00:00+00:00,Islamabad,24.7,92,1001.9,1.11,26.8,30.0,705.0,16.3,3.8,104.0,97
2026-07-29 03:00:00+00:00,Islamabad,26.0,83,1002.0,0.9,27.5,31.1,742.0,19.2,4.9,102.0,97
2026-07-29 04:00:00+00:00,Islamabad,27.5,77,1002.1,2.07,25.8,29.7,672.0,16.6,7.0,119.0,96
2026-07-29 05:00:00+00:00,Islamabad,28.5,74,1002.0,1.81,24.9,29.1,548.0,11.2,9.7,146.0,96
2026-07-29 06:00:00+00:00,Islamabad,27.5,76,1002.9,2.45,27.1,32.1,460.0,7.1,11.7,168.0,96
2026-07-29 07:00:00+00:00,Islamabad,27.3,76,1002.8,2.02,29.0,34.2,446.0,5.8,12.6,179.0,95
2026-07-29 08:00:00+00:00,Islamabad,27.6,76,1002.3,1.95,29.5,35.2,467.0,5.6,12.8,184.0,95
2026-07-29 09:00:00+00:00,Islamabad,28.7,73,1001.5,1.84,32.7,39.6,501.0,6.1,13.1,187.0,104
2026-07-29 10:00:00+00:00,Islamabad,29.6,70,1000.7,1.52,32.9,39.7,501.0,3.4,13.7,194.0,119
2026-07-29 11:00:00+00:00,Islamabad,29.5,71,999.9,1.5,32.8,39.7,514.0,1.2,14.3,199.0,139
2026-07-29 12:00:00+00:00,Islamabad,30.1,66,999.7,1.41,35.5,41.7,654.0,15.0,13.3,146.0,157
2026-07-29 13:00:00+00:00,Islamabad,29.6,69,999.3,0.93,35.0,40.3,1040.0,31.9,13.4,117.0,161
2026-07-29 14:00:00+00:00,Islamabad,28.9,76,999.4,0.1,38.5,42.3,1552.0,55.3,13.4,76.0,157
2026-07-29 15:00:00+00:00,Islamabad,28.1,79,999.7,0.05,46.0,49.8,1947.0,74.3,13.3,42.0,139
2026-07-29 16:00:00+00:00,Islamabad,27.8,80,1000.3,0.07,55.1,59.0,2167.0,84.8,13.0,22.0,110
2026-07-29 17:00:00+00:00,Islamabad,27.5,81,1000.6,0.27,64.3,68.2,2269.0,90.8,12.6,9.0,99
2026-07-29 18:00:00+00:00,Islamabad,27.4,85,1000.6,0.46,72.2,75.4,2185.0,93.1,11.8,1.0,101
2026-07-29 19:00:00+00:00,Islamabad,26.8,88,1000.5,0.66,73.3,76.1,1785.0,92.0,10.4,0.0,104
2026-07-29 20:00:00+00:00,Islamabad,26.3,89,1000.6,0.85,70.1,72.6,1199.0,87.1,8.6,0.0,107
2026-07-29 21:00:00+00:00,Islamabad,25.8,91,1000.4,0.65,65.7,68.2,739.0,78.2,7.4,5.0,109
2026-07-29 22:00:00+00:00,Islamabad,25.6,92,1000.1,0.58,57.3,60.3,528.0,62.3,7.0,19.0,111
2026-07-29 23:00:00+00:00,Islamabad,25.4,91,1000.1,0.51,47.1,49.9,445.0,42.2,7.2,39.0,113
2026-07-30 00:00:00+00:00,Islamabad,25.3,89,1000.3,0.25,53.9,57.5,437.0,36.3,8.8,51.0,116
2026-07-30 01:00:00+00:00,Islamabad,25.3,90,999.8,0.58,52.7,56.6,536.0,32.1,10.0,65.0,118
2026-07-30 02:00:00+00:00,Islamabad,26.0,85,1000.0,0.22,45.9,50.3,711.0,26.2,11.8,85.0,121
2026-07-30 03:00:00+00:00,Islamabad,27.1,78,1000.8,0.35,33.3,38.2,820.0,20.4,13.3,108.0,123
2026-07-30 04:00:00+00:00,Islamabad,28.2,74,1000.9,0.55,31.8,36.7,787.0,15.0,14.7,136.0,124
2026-07-30 05:00:00+00:00,Islamabad,29.3,71,1000.5,1.0,32.4,37.1,688.0,9.8,15.8,165.0,124
2026-07-30 06:00:00+00:00,Islamabad,30.6,68,1000.4,2.03,33.5,37.6,606.0,6.2,16.1,185.0,125
2026-07-30 07:00:00+00:00,Islamabad,31.2,68,1000.3,1.88,32.9,37.4,568.0,4.7,14.9,188.0,126
2026-07-30 08:00:00+00:00,Islamabad,31.4,66,1000.0,2.36,34.6,39.5,548.0,5.0,12.8,181.0,126
2026-07-30 09:00:00+00:00,Islamabad,31.6,65,999.5,2.09,31.2,35.9,544.0,7.1,10.9,170.0,127
2026-07-30 10:00:00+00:00,Islamabad,31.2,66,998.8,1.66,31.1,35.3,527.0,11.5,9.5,157.0,127
2026-07-30 11:00:00+00:00,Islamabad,31.3,65,998.2,2.13,29.3,32.4,526.0,17.9,8.4,140.0,141
2026-07-30 12:00:00+00:00,Islamabad,29.5,78,998.2,1.98,34.3,39.2,635.0,19.0,7.9,147.0,148
2026-07-30 13:00:00+00:00,Islamabad,29.3,78,998.4,1.76,36.4,40.4,963.0,32.4,8.1,122.0,150
2026-07-30 14:00:00+00:00,Islamabad,28.5,80,999.2,2.07,41.3,44.4,1400.0,50.5,8.3,87.0,141
2026-07-30 15:00:00+00:00,Islamabad,27.6,83,999.9,1.24,45.9,48.7,1706.0,61.5,8.2,63.0,126
2026-07-30 16:00:00+00:00,Islamabad,27.2,85,1000.8,0.86,46.4,49.2,1790.0,59.0,7.6,58.0,126
2026-07-30 17:00:00+00:00,Islamabad,27.0,84,1001.1,0.95,47.1,49.8,1743.0,49.4,6.8,62.0,126
2026-07-30 18:00:00+00:00,Islamabad,25.4,90,1001.3,2.07,49.0,51.5,1592.0,39.8,6.1,69.0,124
2026-07-30 19:00:00+00:00,Islamabad,24.3,93,1001.2,1.81,46.2,48.0,1278.0,32.3,5.6,77.0,121
2026-07-30 20:00:00+00:00,Islamabad,24.4,92,1001.1,1.91,47.0,49.4,862.0,24.9,5.2,87.0,118
2026-07-30 21:00:00+00:00,Islamabad,24.0,92,1001.7,1.84,43.3,46.4,548.0,18.9,4.8,96.0,116
2026-07-30 22:00:00+00:00,Islamabad,24.3,91,1001.5,1.77,34.5,37.6,410.0,14.3,4.2,102.0,114
2026-07-30 23:00:00+00:00,Islamabad,24.2,91,1001.9,1.83,27.9,30.5,375.0,11.2,3.7,106.0,111
2026-07-31 00:00:00+00:00,Islamabad,25.3,92,1001.9,1.24,23.4,25.5,434.0,10.6,3.0,111.0,109
2026-07-31 01:00:00+00:00,Islamabad,24.9,91,1002.1,2.31,22.4,24.3,663.0,14.1,3.4,109.0,106
2026-07-31 02:00:00+00:00,Islamabad,25.4,87,1002.6,2.73,23.7,25.5,986.0,18.7,3.9,106.0,103
2026-07-31 03:00:00+00:00,Islamabad,26.6,84,1002.7,1.66,21.9,23.8,1160.0,20.6,4.9,111.0,101
2026-07-31 04:00:00+00:00,Islamabad,27.8,76,1003.3,0.89,21.8,23.7,1025.0,17.1,6.7,131.0,100
2026-07-31 05:00:00+00:00,Islamabad,28.2,74,1003.3,1.57,23.7,25.6,740.0,10.8,8.9,158.0,99
2026-07-31 06:00:00+00:00,Islamabad,24.5,93,1004.5,0.46,24.4,25.9,548.0,6.0,10.2,177.0,98
2026-07-31 07:00:00+00:00,Islamabad,25.6,90,1003.9,0.14,23.5,24.5,573.0,4.1,10.0,183.0,97
2026-07-31 08:00:00+00:00,Islamabad,27.7,77,1003.4,1.7,22.2,23.0,690.0,3.6,8.9,181.0,98
2026-07-31 09:00:00+00:00,Islamabad,29.1,72,1002.3,2.71,20.4,21.1,762.0,4.5,8.1,176.0,112
2026-07-31 10:00:00+00:00,Islamabad,28.7,73,1001.8,3.26,19.7,20.3,656.0,5.9,7.9,168.0,127
2026-07-31 11:00:00+00:00,Islamabad,28.6,71,1001.4,2.57,20.3,20.8,504.0,8.6,8.0,157.0,140
2026-07-31 12:00:00+00:00,Islamabad,26.0,86,1001.8,1.63,27.8,28.6,566.0,16.7,6.3,117.0,150
2026-07-31 13:00:00+00:00,Islamabad,26.2,85,1001.6,0.81,26.1,26.8,1042.0,29.8,6.8,95.0,147
2026-07-31 14:00:00+00:00,Islamabad,26.0,87,1001.8,0.45,28.8,29.4,1731.0,48.1,7.6,65.0,133
2026-07-31 15:00:00+00:00,Islamabad,26.0,85,1002.2,0.14,36.0,36.6,2289.0,63.1,8.1,40.0,109
2026-07-31 16:00:00+00:00,Islamabad,26.0,84,1002.8,0.28,40.2,40.7,2619.0,72.2,8.3,25.0,90
2026-07-31 17:00:00+00:00,Islamabad,25.9,85,1003.2,0.4,43.1,43.7,2817.0,77.9,8.3,14.0,90
2026-07-31 18:00:00+00:00,Islamabad,26.4,86,1002.9,0.63,48.9,49.7,2828.0,80.1,8.1,8.0,89
2026-07-31 19:00:00+00:00,Islamabad,25.9,88,1003.0,0.61,51.8,52.6,2555.0,77.1,7.5,7.0,89
2026-07-31 20:00:00+00:00,Islamabad,25.8,86,1003.3,0.14,50.1,50.9,2095.0,70.5,6.6,10.0,90
2026-07-31 21:00:00+00:00,Islamabad,25.6,87,1003.3,0.71,51.0,51.9,1678.0,64.4,5.9,12.0,90
2026-07-31 22:00:00+00:00,Islamabad,25.5,88,1003.4,0.82,52.0,53.1,1368.0,61.2,5.2,7.0,91
2026-07-31 23:00:00+00:00,Islamabad,25.3,89,1003.2,0.35,53.2,54.2,1101.0,58.4,4.6,1.0,92
2026-08-01 00:00:00+00:00,Islamabad,25.0,94,1003.3,1.05,48.2,49.4,914.0,47.7,5.7,25.0,94
2026-08-01 01:00:00+00:00,Islamabad,24.7,95,1003.3,1.41,48.8,50.1,864.0,39.5,6.6,44.0,96
2026-08-01 02:00:00+00:00,Islamabad,25.7,92,1003.4,0.93,34.5,35.7,895.0,28.1,7.7,71.0,98
2026-08-01 03:00:00+00:00,Islamabad,26.8,82,1003.5,0.38,24.4,26.1,874.0,18.4,8.6,95.0,99
2026-08-01 04:00:00+00:00,Islamabad,27.5,75,1003.7,0.05,20.7,22.8,720.0,12.3,8.8,111.0,99
2026-08-01 05:00:00+00:00,Islamabad,28.3,68,1003.6,0.54,18.2,20.5,515.0,8.1,8.8,124.0,99
2026-08-01 06:00:00+00:00,Islamabad,29.2,63,1003.8,1.17,16.4,18.5,370.0,5.2,8.6,133.0,99
2026-08-01 07:00:00+00:00,Islamabad,29.9,62,1002.9,1.19,15.3,17.4,336.0,3.9,8.3,138.0,98
2026-08-01 08:00:00+00:00,Islamabad,30.6,61,1002.0,0.92,14.6,16.5,363.0,4.0,8.0,140.0,97
2026-08-01 09:00:00+00:00,Islamabad,30.9,62,1000.7,1.16,15.0,16.8,410.0,4.8,8.0,140.0,97
2026-08-01 10:00:00+00:00,Islamabad,31.0,61,1000.2,1.9,15.6,17.3,394.0,4.1,8.7,142.0,96
2026-08-01 11:00:00+00:00,Islamabad,30.4,65,999.8,1.66,15.9,17.6,397.0,4.2,9.7,143.0,96
2026-08-01 12:00:00+00:00,Islamabad,30.8,62,999.3,1.96,21.5,23.5,631.0,13.5,9.5,122.0,96
2026-08-01 13:00:00+00:00,Islamabad,29.9,69,999.6,0.99,25.7,27.0,1347.0,32.0,9.1,90.0,97
2026-08-01 14:00:00+00:00,Islamabad,29.0,74,999.6,0.43,30.4,31.4,2294.0,57.5,8.6,46.0,95
2026-08-01 15:00:00+00:00,Islamabad,28.0,78,1000.1,0.68,34.2,35.2,2921.0,76.0,8.2,13.0,95
2026-08-01 16:00:00+00:00,Islamabad,27.5,81,1000.9,0.81,37.5,38.3,2976.0,81.2,8.0,1.0,95
2026-08-01 17:00:00+00:00,Islamabad,27.1,81,1001.5,0.92,41.8,42.7,2711.0,79.4,7.8,0.0,95
2026-08-01 18:00:00+00:00,Islamabad,27.5,81,1001.4,0.72,43.7,44.5,2338.0,76.3,7.4,0.0,95
2026-08-01 19:00:00+00:00,Islamabad,26.9,83,1001.6,0.74,44.9,45.9,1851.0,74.1,6.5,0.0,94
2026-08-01 20:00:00+00:00,Islamabad,26.6,84,1002.0,1.05,46.7,47.4,1255.0,70.5,5.4,0.0,94
2026-08-01 21:00:00+00:00,Islamabad,26.0,86,1002.0,0.96,45.6,46.4,776.0,63.9,4.6,2.0,94
2026-08-01 22:00:00+00:00,Islamabad,25.7,86,1002.2,1.03,39.7,40.4,500.0,51.5,4.4,16.0,93
2026-08-01 23:00:00+00:00,Islamabad,24.5,90,1003.2,2.13,29.7,30.4,341.0,36.1,4.4,36.0,92
2026-08-02 00:00:00+00:00,Islamabad,25.0,91,1002.8,1.05,29.3,30.2,266.0,38.1,5.1,29.0,90
2026-08-02 01:00:00+00:00,Islamabad,25.4,90,1002.8,0.96,29.0,29.9,306.0,32.0,5.5,47.0,89
2026-08-02 02:00:00+00:00,Islamabad,26.3,85,1002.7,0.67,28.2,29.2,430.0,23.4,6.1,71.0,87
2026-08-02 03:00:00+00:00,Islamabad,27.5,78,1003.6,0.25,20.5,21.8,510.0,15.9,7.0,94.0,87
2026-08-02 04:00:00+00:00,Islamabad,28.7,71,1003.3,1.0,18.2,19.7,480.0,10.8,8.4,112.0,86
2026-08-02 05:00:00+00:00,Islamabad,29.7,67,1002.8,0.6,20.0,21.9,406.0,6.8,10.2,128.0,86
2026-08-02 06:00:00+00:00,Islamabad,30.9,64,1002.6,1.49,22.6,24.9,353.0,4.1,11.4,141.0,86
2026-08-02 07:00:00+00:00,Islamabad,31.1,65,1002.2,1.66,24.9,27.2,340.0,2.9,11.7,152.0,87
2026-08-02 08:00:00+00:00,Islamabad,31.4,65,1001.9,1.69,26.5,29.0,347.0,3.0,11.5,161.0,88
2026-08-02 09:00:00+00:00,Islamabad,31.6,66,1000.9,1.61,28.0,30.5,382.0,3.7,11.4,166.0,89
2026-08-02 10:00:00+00:00,Islamabad,31.4,67,1000.3,0.81,28.9,31.3,424.0,2.6,11.7,171.0,90
2026-08-02 11:00:00+00:00,Islamabad,30.7,69,1000.2,1.08,29.9,32.4,495.0,2.0,12.2,173.0,106
2026-08-02 12:00:00+00:00,Islamabad,32.0,58,999.7,1.35,19.3,20.7,661.0,7.8,10.1,148.0,123
2026-08-02 13:00:00+00:00,Islamabad,30.5,70,999.8,1.19,25.0,26.4,1040.0,25.1,10.6,118.0,130
2026-08-02 14:00:00+00:00,Islamabad,29.3,78,1000.5,0.4,32.4,33.6,1514.0,48.9,11.2,78.0,128
2026-08-02 15:00:00+00:00,Islamabad,28.3,82,1001.4,0.45,38.5,39.9,1804.0,65.7,11.6,47.0,115
2026-08-02 16:00:00+00:00,Islamabad,27.9,84,1002.4,0.11,41.4,42.8,1755.0,69.3,11.7,36.0,92
2026-08-02 17:00:00+00:00,Islamabad,27.3,86,1003.0,0.71,43.5,45.1,1521.0,66.0,11.5,35.0,92
2026-08-02 18:00:00+00:00,Islamabad,27.5,84,1002.8,0.87,48.0,49.5,1280.0,60.7,11.0,36.0,92
2026-08-02 19:00:00+00:00,Islamabad,27.0,85,1002.6,0.78,48.9,50.3,1080.0,54.0,9.8,36.0,93
2026-08-02 20:00:00+00:00,Islamabad,26.7,86,1002.4,0.72,45.3,46.3,873.0,45.4,8.3,37.0,93
2026-08-02 21:00:00+00:00,Islamabad,26.5,85,1002.1,0.82,42.5,43.4,694.0,38.0,7.1,38.0,93
2026-08-02 22:00:00+00:00,Islamabad,26.1,87,1001.6,0.7,41.2,42.1,538.0,33.2,6.4,37.0,93
2026-08-02 23:00:00+00:00,Islamabad,25.9,87,1001.6,0.68,39.9,40.7,410.0,29.7,6.0,35.0,93
2026-08-03 00:00:00+00:00,Islamabad,26.2,92,1001.4,0.16,32.6,34.5,359.0,22.8,5.0,47.0,94
2026-08-03 01:00:00+00:00,Islamabad,26.4,89,1001.0,0.92,34.2,36.0,449.0,23.0,6.1,58.0,94
2026-08-03 02:00:00+00:00,Islamabad,26.9,87,1001.4,0.68,38.2,39.8,616.0,23.1,7.6,75.0,94
2026-08-03 03:00:00+00:00,Islamabad,28.4,80,1001.5,0.4,32.9,35.3,718.0,22.0,9.0,91.0,95
2026-08-03 04:00:00+00:00,Islamabad,27.7,84,1002.3,1.74,27.9,30.2,677.0,18.8,9.9,106.0,96
2026-08-03 05:00:00+00:00,Islamabad,28.9,81,1002.9,1.3,28.2,31.1,572.0,14.5,10.5,121.0,97
